/* DATA DESCRIPTION:
Citation:	Keogh, Poppy (2022): Megabenthic composition and associated environmental variables of the Charlie-Gibbs Fracture Zone [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.946727
Abstract:	These data include the species matrix and all associated environmental variables (Slope, depth, temperature, salinity, substrate type) of all observed megabenthic species from the ROV video collected on the TOSCA survey in 2018 aboard the RV Celtic Explorer.
Keyword(s):	Biodiversity; community composition; Corals; Deep-sea; Depth; environmental factors; megabenthic; Slope; Sponges; substrate
Coverage:	MEDIAN LATITUDE: 60.325764 * MEDIAN LONGITUDE: 58.019241 * SOUTH-BOUND LATITUDE: 56.813040 * WEST-BOUND LONGITUDE: 57.914080 * NORTH-BOUND LATITUDE: 63.773150 * EAST-BOUND LONGITUDE: 58.133600
	DATE/TIME START: 2018-05-25T14:01:53 * DATE/TIME END: 2018-06-03T01:54:31
	MINIMUM DEPTH, water: 563.48 m * MAXIMUM DEPTH, water: 2968.49 m
Event(s):	TOSCA_ROV05 (URI: https://www.4d-oceans.com/about-our-research-1) * LATITUDE START: 52.461320 * LONGITUDE START: -31.929925 * LATITUDE END: 52.466106 * LONGITUDE END: -31.998581 * DATE/TIME START: 2018-05-25T14:01:53 * DATE/TIME END: 2018-05-30T01:06:06 * ELEVATION START: -2533.0 m * ELEVATION END: -2474.0 m * Transect length: 8600 * LOCATION: Charlie-Gibbs Fracture Zone * CAMPAIGN: TOSCA (Tectonic Ocean Spreading at the Charlie-Gibbs Fracture Zone) (URI: https://www.gsi.ie/documents/TOSCO%20expedition.pdf) * BASIS: Celtic Explorer (URI: https://www.marine.ie/site-area/infrastructure-facilities/research-vessels/celtic-explorer) * METHOD/DEVICE: Remote operated vehicle (ROV)
	TOSCA_ROV06 (URI: https://www.4d-oceans.com/about-our-research-1) * LATITUDE START: 52.317898 * LONGITUDE START: -31.606659 * LATITUDE END: 52.366864 * LONGITUDE END: -31.559911 * DATE/TIME START: 2018-05-30T06:52:51 * DATE/TIME END: 2018-05-30T19:39:27 * ELEVATION START: -2870.0 m * ELEVATION END: -1597.0 m * Transect length: 8100 * LOCATION: Charlie-Gibbs Fracture Zone * CAMPAIGN: TOSCA (Tectonic Ocean Spreading at the Charlie-Gibbs Fracture Zone) (URI: https://www.gsi.ie/documents/TOSCO%20expedition.pdf) * BASIS: Celtic Explorer (URI: https://www.marine.ie/site-area/infrastructure-facilities/research-vessels/celtic-explorer) * METHOD/DEVICE: Remote operated vehicle (ROV)
	TOSCA_ROV07 (URI: https://www.4d-oceans.com/about-our-research-1) * LATITUDE START: 52.344977 * LONGITUDE START: -31.452368 * LATITUDE END: 52.386804 * LONGITUDE END: -31.493710 * DATE/TIME START: 2018-05-31T00:59:56 * DATE/TIME END: 2018-05-31T19:02:13 * ELEVATION START: -2199.0 m * ELEVATION END: -1420.0 m * Transect length: 8350 * LOCATION: Charlie-Gibbs Fracture Zone * CAMPAIGN: TOSCA (Tectonic Ocean Spreading at the Charlie-Gibbs Fracture Zone) (URI: https://www.gsi.ie/documents/TOSCO%20expedition.pdf) * BASIS: Celtic Explorer (URI: https://www.marine.ie/site-area/infrastructure-facilities/research-vessels/celtic-explorer) * METHOD/DEVICE: Remote operated vehicle (ROV)
	TOSCA_ROV08 (URI: https://www.4d-oceans.com/about-our-research-1) * LATITUDE START: 52.323699 * LONGITUDE START: -31.040353 * LATITUDE END: 52.282409 * LONGITUDE END: -30.980679 * DATE/TIME START: 2018-06-01T00:28:37 * DATE/TIME END: 2018-06-01T12:48:18 * ELEVATION START: -2965.0 m * ELEVATION END: -561.0 m * Transect length: 6550 * LOCATION: Charlie-Gibbs Fracture Zone * CAMPAIGN: TOSCA (Tectonic Ocean Spreading at the Charlie-Gibbs Fracture Zone) (URI: https://www.gsi.ie/documents/TOSCO%20expedition.pdf) * BASIS: Celtic Explorer (URI: https://www.marine.ie/site-area/infrastructure-facilities/research-vessels/celtic-explorer) * METHOD/DEVICE: Remote operated vehicle (ROV)
	TOSCA_ROV09 (URI: https://www.4d-oceans.com/about-our-research-1) * LATITUDE START: 52.276187 * LONGITUDE START: -31.196900 * LATITUDE END: 52.258610 * LONGITUDE END: -31.178456 * DATE/TIME START: 2018-06-02T11:53:57 * DATE/TIME END: 2018-06-03T01:54:31 * ELEVATION START: -2412.0 m * ELEVATION END: -1908.0 m * Transect length: 6200 * LOCATION: Charlie-Gibbs Fracture Zone * CAMPAIGN: TOSCA (Tectonic Ocean Spreading at the Charlie-Gibbs Fracture Zone) (URI: https://www.gsi.ie/documents/TOSCO%20expedition.pdf) * BASIS: Celtic Explorer (URI: https://www.marine.ie/site-area/infrastructure-facilities/research-vessels/celtic-explorer) * METHOD/DEVICE: Remote operated vehicle (ROV)
Parameter(s):	Event label (Event) * PI: Keogh, Poppy (https://orcid.org/0000-0003-2326-6963, poppykeogh@gmail.com, https://www.mi.mun.ca/departments/schoolofoceantechnology/graduatestudents/)
	LATITUDE (Latitude) * GEOCODE * PI: Keogh, Poppy (https://orcid.org/0000-0003-2326-6963, poppykeogh@gmail.com, https://www.mi.mun.ca/departments/schoolofoceantechnology/graduatestudents/) * COMMENT: latitude, mid point of each 50m section (utm zone 25)
	LONGITUDE (Longitude) * GEOCODE * PI: Keogh, Poppy (https://orcid.org/0000-0003-2326-6963, poppykeogh@gmail.com, https://www.mi.mun.ca/departments/schoolofoceantechnology/graduatestudents/) * COMMENT: longitude, mid point of each 50m section (utm zone 25)
	Date/Time of event (Date/Time) * PI: Keogh, Poppy (https://orcid.org/0000-0003-2326-6963, poppykeogh@gmail.com, https://www.mi.mun.ca/departments/schoolofoceantechnology/graduatestudents/)
	DEPTH, water [m] (Depth water) * GEOCODE * PI: Keogh, Poppy (https://orcid.org/0000-0003-2326-6963, poppykeogh@gmail.com, https://www.mi.mun.ca/departments/schoolofoceantechnology/graduatestudents/) * COMMENT: Depth ranges from 530.5 to 2968.4, average for each 50m section
	Pressure, water [dbar] (Press) * PI: Keogh, Poppy (https://orcid.org/0000-0003-2326-6963, poppykeogh@gmail.com, https://www.mi.mun.ca/departments/schoolofoceantechnology/graduatestudents/) * METHOD/DEVICE: CTD, Seabird (CTD-R) (URI: http://www.seabird.com) * COMMENT: average for each 50m section
	Temperature, water [°C] (Temp) * PI: Keogh, Poppy (https://orcid.org/0000-0003-2326-6963, poppykeogh@gmail.com, https://www.mi.mun.ca/departments/schoolofoceantechnology/graduatestudents/) * METHOD/DEVICE: CTD, Seabird (CTD-R) (URI: http://www.seabird.com) * COMMENT: average for each 50m section
	Salinity (Sal) * PI: Keogh, Poppy (https://orcid.org/0000-0003-2326-6963, poppykeogh@gmail.com, https://www.mi.mun.ca/departments/schoolofoceantechnology/graduatestudents/) * METHOD/DEVICE: CTD, Seabird (CTD-R) (URI: http://www.seabird.com) * COMMENT: salinity from CTD in PSU (Practical Salinity Unit), average for each 50m section, Note: CTD went array/stopped working at the end of the last dive (dive 9) so lots of missing data here (Na's)
	Substrate type (Substrate) * PI: Keogh, Poppy (https://orcid.org/0000-0003-2326-6963, poppykeogh@gmail.com, https://www.mi.mun.ca/departments/schoolofoceantechnology/graduatestudents/) * METHOD/DEVICE: Observed from video footage * COMMENT: substrate type (bedrock, boulders, gravel, biogenic gravels, sand), dominant type for each derived from % cover for each 50m section
	Subtransect (Subtransect) * PI: Keogh, Poppy (https://orcid.org/0000-0003-2326-6963, poppykeogh@gmail.com, https://www.mi.mun.ca/departments/schoolofoceantechnology/graduatestudents/) * COMMENT: each row is one 50 meter section of ROV transect; Note: Sections 0-921 Four values are missing (172,335,532,703), these were the last section for each dive, and were less than 50m so were removed.
	Dive number (Dive no) * PI: Keogh, Poppy (https://orcid.org/0000-0003-2326-6963, poppykeogh@gmail.com, https://www.mi.mun.ca/departments/schoolofoceantechnology/graduatestudents/)
	Morphospecies [#] (Morphospecies) * PI: Keogh, Poppy (https://orcid.org/0000-0003-2326-6963, poppykeogh@gmail.com, https://www.mi.mun.ca/departments/schoolofoceantechnology/graduatestudents/) * METHOD/DEVICE: Counted from video footage * COMMENT: raw counts of all morphospecies, 0 denotes none observed.
	Cnidaria [#] (Cnidaria) * PI: Keogh, Poppy (https://orcid.org/0000-0003-2326-6963, poppykeogh@gmail.com, https://www.mi.mun.ca/departments/schoolofoceantechnology/graduatestudents/) * METHOD/DEVICE: Counted from video footage * COMMENT: raw counts of Cnidaria, 0 denotes none observed.
	Arthropoda [#] (Arthropoda) * PI: Keogh, Poppy (https://orcid.org/0000-0003-2326-6963, poppykeogh@gmail.com, https://www.mi.mun.ca/departments/schoolofoceantechnology/graduatestudents/) * METHOD/DEVICE: Counted from video footage * COMMENT: raw counts of Arthropoda, 0 denotes none observed.
	Bryozoa [#] (Bryozoa) * PI: Keogh, Poppy (https://orcid.org/0000-0003-2326-6963, poppykeogh@gmail.com, https://www.mi.mun.ca/departments/schoolofoceantechnology/graduatestudents/) * METHOD/DEVICE: Counted from video footage * COMMENT: raw counts of Bryozoa, 0 denotes none observed.
	Chordata [#] (Chordata) * PI: Keogh, Poppy (https://orcid.org/0000-0003-2326-6963, poppykeogh@gmail.com, https://www.mi.mun.ca/departments/schoolofoceantechnology/graduatestudents/) * METHOD/DEVICE: Counted from video footage * COMMENT: raw counts of Chordata, 0 denotes none observed.
	Echinodermata [#] (Echinod) * PI: Keogh, Poppy (https://orcid.org/0000-0003-2326-6963, poppykeogh@gmail.com, https://www.mi.mun.ca/departments/schoolofoceantechnology/graduatestudents/) * METHOD/DEVICE: Counted from video footage * COMMENT: raw counts of Echinodermata, 0 denotes none observed.
	Porifera [#] (Porifera) * PI: Keogh, Poppy (https://orcid.org/0000-0003-2326-6963, poppykeogh@gmail.com, https://www.mi.mun.ca/departments/schoolofoceantechnology/graduatestudents/) * METHOD/DEVICE: Counted from video footage * COMMENT: raw counts of Porifera, 0 denotes none observed.
	Foraminifera, planktic [#] (Foram plankt) * PI: Keogh, Poppy (https://orcid.org/0000-0003-2326-6963, poppykeogh@gmail.com, https://www.mi.mun.ca/departments/schoolofoceantechnology/graduatestudents/) * METHOD/DEVICE: Counted from video footage * COMMENT: raw counts of Foraminifera, 0 denotes none observed.
	Invertebrata, other [#] (Invert other) * PI: Keogh, Poppy (https://orcid.org/0000-0003-2326-6963, poppykeogh@gmail.com, https://www.mi.mun.ca/departments/schoolofoceantechnology/graduatestudents/) * METHOD/DEVICE: Counted from video footage * COMMENT: raw counts of Other includes Mollusca (Decapodiformes and Bivalvia) and Annelida (Bonellia sp., Sabellidae).
	Shannon Diversity Index (H') * PI: Keogh, Poppy (https://orcid.org/0000-0003-2326-6963, poppykeogh@gmail.com, https://www.mi.mun.ca/departments/schoolofoceantechnology/graduatestudents/) * METHOD/DEVICE: Calculated after Shannon (1948) (URI: https://en.wikipedia.org/wiki/Diversity_index) * COMMENT: Shannon H' index value for each 50m section, derived from raw counts of total counts
	Pielou evenness index (J') * PI: Keogh, Poppy (https://orcid.org/0000-0003-2326-6963, poppykeogh@gmail.com, https://www.mi.mun.ca/departments/schoolofoceantechnology/graduatestudents/) * METHOD/DEVICE: Calculated * COMMENT: Pielou's Evenness value, derived from raw counts of total counts
	Species richness (S) * PI: Keogh, Poppy (https://orcid.org/0000-0003-2326-6963, poppykeogh@gmail.com, https://www.mi.mun.ca/departments/schoolofoceantechnology/graduatestudents/) * METHOD/DEVICE: Calculated * COMMENT: species richness value, derived from raw counts of total counts
	Field of view, camera [m] (FOV camera) * PI: Keogh, Poppy (https://orcid.org/0000-0003-2326-6963, poppykeogh@gmail.com, https://www.mi.mun.ca/departments/schoolofoceantechnology/graduatestudents/) * COMMENT: average for each 50m section
	Slope [deg] (Slope) * PI: Keogh, Poppy (https://orcid.org/0000-0003-2326-6963, poppykeogh@gmail.com, https://www.mi.mun.ca/departments/schoolofoceantechnology/graduatestudents/) * COMMENT: slope derived from USBL ship data, at a 30 meter resolution, average for each 50m section used
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	14915 data points
*/
Event	Latitude	Longitude	Date/Time	Depth water [m]	Press [dbar]	Temp [°C]	Sal	Substrate	Subtransect	Dive no	Morphospecies [#]	Cnidaria [#]	Arthropoda [#]	Bryozoa [#]	Chordata [#]	Echinod [#]	Porifera [#]	Foram plankt [#]	Invert other [#]	H'	J'	S	FOV camera [m]	Slope [deg]
TOSCA_ROV05	57.268870	58.128480	2018-05-25	2541.68	2574.83	3.08	34.95	sand	3	5	6	1	1	0	1	1	2	0	0	1.561	0.970	5	4.24	12.17
TOSCA_ROV05	57.266620	58.128510	2018-05-25	2530.26	2566.40	3.10	34.95	boulders	4	5	1	0	0	0	0	0	1	0	0	0.000		1	3.07	17.96
TOSCA_ROV05	57.263630	58.128520	2018-05-25	2520.99	2546.83	3.10	34.95	bedrock	5	5	4	1	0	0	0	0	3	0	0	1.040	0.946	3	2.30	18.30
TOSCA_ROV05	57.260450	58.128550	2018-05-25	2510.60	2529.35	3.10	34.95	sand	6	5	3	0	1	0	0	0	2	0	0	0.637	0.918	2	4.33	19.56
TOSCA_ROV05	57.253730	58.128560	2018-05-25	2486.58	2523.55	3.10	34.95	sand	7	5	3	0	0	0	1	2	0	0	0	1.099	1.000	3	3.15	15.12
TOSCA_ROV05	57.251630	58.128560	2018-05-25	2483.88	2512.85	3.11	34.95	sand	8	5	3	0	0	0	1	2	0	0	0	1.099	1.000	3	3.00	15.12
TOSCA_ROV05	57.248250	58.128540	2018-05-25	2473.66	2499.19	3.10	34.95	boulders	9	5	22	5	0	5	2	8	2	0	0	2.410	0.940	13	3.26	21.70
TOSCA_ROV05	57.245220	58.128510	2018-05-25	2459.53	2486.04	3.10	34.95	sand	10	5	15	5	2	1	0	6	0	1	0	2.338	0.975	11	3.16	21.79
TOSCA_ROV05	57.241940	58.128530	2018-05-25	2447.43	2468.39	3.11	34.95	boulders	11	5	84	16	0	11	1	34	16	6	0	2.770	0.861	25	2.30	23.64
TOSCA_ROV05	57.238220	58.128600	2018-05-25	2422.46	2447.59	3.11	34.95	boulders	12	5	114	6	0	7	0	35	65	1	0	2.448	0.761	25	2.69	20.74
TOSCA_ROV05	57.234500	58.128640	2018-05-25	2412.29	2432.00	3.10	34.95	boulders	13	5	65	3	1	3	0	9	49	0	0	2.209	0.715	22	3.74	30.13
TOSCA_ROV05	57.230770	58.128700	2018-05-25	2387.37	2417.66	3.10	34.95	sand	14	5	15	1	2	0	0	3	9	0	0	1.899	0.864	9	5.05	24.54
TOSCA_ROV05	57.228030	58.128730	2018-05-25	2386.82	2411.83	3.10	34.95	boulders	15	5	2	1	0	0	0	0	0	1	0	0.693	1.000	2	2.98	16.90
TOSCA_ROV05	57.227120	58.128730	2018-05-25	2386.82	2402.77	3.11	34.95	sand	16	5	18	1	0	1	0	2	14	0	0	1.271	0.709	6	3.42	16.90
TOSCA_ROV05	57.220700	58.128840	2018-05-25	2372.05	2386.18	3.12	34.95	sand	17	5	5	0	0	0	0	1	2	2	0	1.332	0.961	4	4.30	15.86
TOSCA_ROV05	57.218700	58.128900	2018-05-25	2353.88	2377.84	3.11	34.95	sand	18	5	63	0	0	0	0	2	61	0	0	0.163	0.148	3	3.08	22.63
TOSCA_ROV05	57.213990	58.128960	2018-05-25	2337.86	2369.34	3.12	34.95	sand	19	5	70	2	0	0	0	1	67	0	0	0.224	0.162	4	3.31	9.59
TOSCA_ROV05	57.210500	58.129030	2018-05-25	2336.34	2363.64	3.12	34.95	sand	20	5	65	1	1	0	1	1	61	0	0	0.316	0.197	5	3.39	8.32
TOSCA_ROV05	57.205900	58.129120	2018-05-25	2330.31	2358.64	3.12	34.94	sand	21	5	75	2	2	0	1	0	70	0	0	0.352	0.197	6	3.21	6.69
TOSCA_ROV05	57.200780	58.129160	2018-05-25	2324.39	2356.76	3.12	34.95	sand	22	5	24	1	0	0	0	0	23	0	0	0.173	0.250	2	4.67	4.44
TOSCA_ROV05	57.196840	58.129200	2018-05-25	2324.53	2355.76	3.12	34.95	sand	23	5	24	0	1	0	0	0	23	0	0	0.173	0.250	2	4.08	4.43
TOSCA_ROV05	57.191560	58.129340	2018-05-25	2323.84	2354.61	3.14	34.94	sand	24	5	18	0	0	0	1	0	17	0	0	0.215	0.310	2	4.11	3.31
TOSCA_ROV05	57.187430	58.129400	2018-05-25	2320.70	2353.50	3.14	34.95	sand	25	5	51	0	0	0	1	0	50	0	0	0.097	0.139	2	4.02	5.45
TOSCA_ROV05	57.181210	58.129550	2018-05-25	2318.66	2352.31	3.14	34.94	sand	26	5	33	0	0	0	3	0	30	0	0	0.305	0.439	2	4.00	4.47
TOSCA_ROV05	57.178810	58.129580	2018-05-25	2318.66	2351.26	3.15	34.94	sand	27	5	26	0	0	0	2	1	23	0	0	0.484	0.349	4	3.88	4.47
TOSCA_ROV05	57.176560	58.129620	2018-05-25	2316.88	2348.94	3.15	34.94	sand	28	5	42	0	1	0	0	0	41	0	0	0.113	0.162	2	3.57	4.25
TOSCA_ROV05	57.171830	58.129640	2018-05-25	2315.45	2345.41	3.15	34.94	sand	29	5	35	0	0	0	1	1	33	0	0	0.259	0.235	3	3.60	7.87
TOSCA_ROV05	57.167700	58.129610	2018-05-25	2308.77	2341.78	3.15	34.94	sand	30	5	43	0	3	0	1	1	38	0	0	0.470	0.339	4	3.37	10.70
TOSCA_ROV05	57.164950	58.129580	2018-05-25	2304.16	2335.47	3.15	34.94	sand	31	5	16	2	0	0	0	1	13	0	0	0.602	0.548	3	3.38	20.55
TOSCA_ROV05	57.162240	58.129650	2018-05-25	2292.62	2330.02	3.15	34.94	sand	32	5	9	0	0	0	0	0	9	0	0	0.000		1	3.21	19.36
TOSCA_ROV05	57.156420	58.129740	2018-05-25	2276.65	2320.03	3.16	34.94	sand	33	5	2	0	0	0	0	0	2	0	0	0.000		1	2.59	17.98
TOSCA_ROV05	57.155080	58.129800	2018-05-25	2276.65	2313.01	3.17	34.94	sand	34	5	18	1	1	0	0	1	15	0	0	1.164	0.723	5	4.05	17.98
TOSCA_ROV05	57.153120	58.129750	2018-05-25	2271.81	2304.35	3.18	34.94	gravel	35	5	43	1	1	0	0	1	40	0	0	1.130	0.544	8	4.18	17.76
TOSCA_ROV05	57.151040	58.129760	2018-05-25	2260.81	2304.22	3.18	34.94	bedrock	36	5	39	2	1	1	1	0	34	0	0	1.692	0.735	10	3.76	19.57
TOSCA_ROV05	57.149640	58.129690	2018-05-25	2260.81	2298.17	3.16	34.94	bedrock	37	5	67	8	0	1	0	5	53	0	0	2.143	0.728	19	4.40	19.57
TOSCA_ROV05	57.147870	58.129570	2018-05-25	2249.86	2283.68	3.18	34.94	bedrock	38	5	62	5	0	0	0	6	51	0	0	2.354	0.831	17	3.88	13.89
TOSCA_ROV05	57.145060	58.129400	2018-05-25	2249.20	2277.89	3.16	34.94	gravel	39	5	48	1	0	0	0	0	47	0	0	1.597	0.666	11	3.47	13.20
TOSCA_ROV05	57.142500	58.129270	2018-05-25	2239.80	2276.28	3.15	34.94	boulders	40	5	31	1	0	0	0	1	29	0	0	1.671	0.726	10	3.73	11.03
TOSCA_ROV05	57.139910	58.129100	2018-05-25	2239.80	2274.92	3.15	34.94	bedrock	41	5	0	0	0	0	0	0	0	0	0	0.000	0.000	0	3.93	11.03
TOSCA_ROV05	57.138320	58.128970	2018-05-25	2236.92	2272.73	3.15	34.95	boulders	42	5	0	0	0	0	0	0	0	0	0	0.000	0.000	0	4.18	4.19
TOSCA_ROV05	57.135330	58.128770	2018-05-25	2237.71	2269.36	3.16	34.94	boulders	43	5	0	0	0	0	0	0	0	0	0	0.000	0.000	0	4.45	5.07
TOSCA_ROV05	57.133000	58.128650	2018-05-25	2234.39	2266.23	3.16	34.94	boulders	44	5	2	0	0	0	0	1	1	0	0	0.693	1.000	2	4.65	3.94
TOSCA_ROV05	57.131670	58.128520	2018-05-25	2234.39	2263.11	3.18	34.94	gravel	45	5	3	1	0	0	0	1	1	0	0	1.099	1.000	3	4.87	3.94
TOSCA_ROV05	57.129130	58.128360	2018-05-25	2233.47	2260.50	3.20	34.94	gravel	46	5	13	0	0	0	0	3	10	0	0	0.794	0.573	4	4.46	6.20
TOSCA_ROV05	57.127010	58.128170	2018-05-25	2225.23	2256.88	3.23	34.94	gravel	47	5	23	1	0	0	0	3	19	0	0	0.813	0.505	5	3.77	7.51
TOSCA_ROV05	57.124550	58.127940	2018-05-25	2230.83	2253.87	3.23	34.94	gravel	48	5	16	1	0	0	0	1	14	0	0	0.463	0.422	3	3.92	7.89
TOSCA_ROV05	57.121670	58.127720	2018-05-25	2222.45	2250.28	3.23	34.94	gravel	49	5	54	1	0	0	1	0	52	0	0	0.276	0.199	4	4.23	12.04
TOSCA_ROV05	57.119210	58.127480	2018-05-25	2220.17	2246.52	3.23	34.94	gravel	50	5	38	0	1	0	0	2	35	0	0	0.482	0.300	5	4.09	9.85
TOSCA_ROV05	57.117290	58.127260	2018-05-25	2215.74	2243.44	3.24	34.94	sand	51	5	31	2	0	0	1	3	25	0	0	0.732	0.455	5	3.68	13.35
TOSCA_ROV05	57.115690	58.127120	2018-05-25	2211.68	2235.51	3.25	34.94	gravel	52	5	38	0	0	0	0	1	37	0	0	1.207	0.673	6	3.54	16.74
TOSCA_ROV05	57.114050	58.126900	2018-05-25	2191.02	2222.54	3.26	34.94	sand	53	5	114	4	1	3	0	3	103	0	0	1.286	0.464	16	3.36	22.20
TOSCA_ROV05	57.112460	58.126650	2018-05-25	2185.76	2218.31	3.26	34.94	sand	54	5	105	2	1	0	0	7	95	0	0	1.505	0.587	13	2.75	15.86
TOSCA_ROV05	57.109990	58.126410	2018-05-25	2183.81	2208.44	3.26	34.94	boulders	55	5	177	0	0	0	0	7	170	0	0	1.181	0.475	12	2.47	13.32
TOSCA_ROV05	57.106630	58.126270	2018-05-25	2170.60	2186.92	3.27	34.94	gravel	56	5	109	2	1	3	0	5	98	0	0	1.698	0.612	16	3.60	19.57
TOSCA_ROV05	57.104690	58.126100	2018-05-25	2164.33	2181.58	3.26	34.94	boulders	57	5	51	0	0	1	0	1	49	0	0	0.414	0.299	4	4.60	17.65
TOSCA_ROV05	57.101570	58.125900	2018-05-25	2154.18	2174.30	3.23	34.94	sand	58	5	48	1	1	0	0	1	45	0	0	0.402	0.250	5	5.04	7.96
TOSCA_ROV05	57.097530	58.125780	2018-05-25	2151.10	2167.68	3.24	34.94	sand	59	5	40	0	0	0	0	2	38	0	0	0.233	0.212	3		8.61
TOSCA_ROV05	57.094520	58.125670	2018-05-25	2141.70	2163.82	3.24	34.94	gravel	60	5	125	10	0	55	0	1	59	0	0	1.977	0.671	19	8.67	12.79
TOSCA_ROV05	57.091150	58.125560	2018-05-25	2133.70	2160.97	3.24	34.94	bedrock	61	5	82	4	0	1	0	3	74	0	0	2.146	0.757	17	14.09	7.93
TOSCA_ROV05	57.088720	58.125490	2018-05-25	2133.70	2158.42	3.24	34.94	gravel	62	5	47	0	1	0	0	0	46	0	0	0.205	0.187	3	17.14	7.93
TOSCA_ROV05	57.086990	58.125460	2018-05-25	2127.77	2156.06	3.25	34.94	gravel	63	5	59	0	1	0	0	0	58	0	0	0.086	0.124	2	14.11	7.66
TOSCA_ROV05	57.084790	58.125420	2018-05-25	2125.64	2153.00	3.25	34.94	gravel	64	5	62	0	1	0	0	0	61	0	0	0.083	0.119	2	15.27	6.92
TOSCA_ROV05	57.081620	58.125320	2018-05-25	2122.61	2153.26	3.25	34.93	bedrock	65	5	148	1	1	0	3	0	143	0	0	0.251	0.156	5	10.59	6.60
TOSCA_ROV05	57.079560	58.125260	2018-05-25	2122.61	2152.43	3.23	34.94	sand	66	5	20	0	0	0	0	0	20	0	0	0.000		1	4.56	6.60
TOSCA_ROV05	57.079060	58.125260	2018-05-25	2122.01	2151.69	3.22	34.94	sand	67	5	37	0	0	0	0	0	37	0	0	0.000		1	4.82	7.35
TOSCA_ROV05	57.077500	58.125210	2018-05-25	2122.01	2147.12	3.23	34.94	sand	68	5	73	0	2	0	1	0	70	0	0	0.198	0.180	3	5.46	7.35
TOSCA_ROV05	57.074250	58.125180	2018-05-25	2118.57	2133.17	3.22	34.94	sand	69	5	92	1	1	0	0	0	90	0	0	0.120	0.109	3	9.50	9.31
TOSCA_ROV05	57.069930	58.125120	2018-05-25	2101.87	2130.44	3.22	34.94	bedrock	70	5	158	43	2	13	0	6	94	0	0	2.988	0.879	30	5.60	13.85
TOSCA_ROV05	57.065580	58.125120	2018-05-25	2098.20	2136.52	3.21	34.94	boulders	71	5	26	3	0	0	1	0	22	0	0	1.830	0.880	8	7.76	7.04
TOSCA_ROV05	57.061670	58.125230	2018-05-25	2101.42	2137.92	3.20	34.94	gravel	72	5	45	8	0	0	0	0	37	0	0	1.517	0.729	8	9.95	6.52
